30 5016447.786 5375606.764 2.913
31.50 5016447.046 5375606.914 3.203
51 5016447.140 5375607.217 3.303
55 5016444.205 5375602.064 3.069
500 5016443.020 5375600.706 3.280
61- 5016443.629 5375600.024 3.206
61- 5016443.663 5375599.990 3.080
6 5016442.781 5375599.232 3.172
60- 5016441.535 5375598.886 3.057
500 5016437.305 5375602.881 3.317
500 5016431.703 5375604.812 3.237
5 5016434.163 5375605.597 3.342
500 5016426.109 5375606.776 3.251
500 5016420.471 5375608.788 3.238
444 5016421.369 5375606.793 3.111
5 5016421.583 5375610.122 3.324
66 5016435.824 5375595.648 3.213
66 5016435.700 5375595.651 3.054
55 5016434.863 5375595.489 3.273
55 5016436.440 5375594.978 3.259
55 5016436.006 5375594.069 3.287
13 5016435.993 5375594.007 3.708
5 5016433.530 5375593.648 3.294
5 5016433.200 5375593.093 3.325
7 5016432.808 5375592.893 3.077
5 5016439.243 5375591.101 3.278
5 5016438.952 5375590.543 3.480
40 5016439.057 5375590.526 3.477
40 5016439.852 5375590.460 3.270
66 5016444.622 5375593.212 3.065
66 5016444.627 5375593.304 2.880
444 5016448.748 5375596.109 2.837
6 5016453.864 5375592.431 2.978
66 5016456.554 5375593.056 3.028
66 5016456.475 5375593.167 2.833
81 5016461.349 5375594.175 4.234
501 5016462.834 5375595.135 3.079
511 5016463.248 5375595.155 3.078
500 5016463.159 5375594.172 3.028
88 5016462.743 5375593.998 3.058
70- 5016462.796 5375593.841 3.071
6 5016465.175 5375596.302 3.049
6 5016465.209 5375596.367 2.836
444 5016463.196 5375600.236 2.823
3 5016458.732 5375606.643 2.828
999 5016434.235 5375589.666 7.292
13 5016433.895 5375592.302 -1993.279
5 5016432.661 5375586.271 -1992.331
5 5016432.855 5375586.292 -1992.369
5 5016434.435 5375587.647 -1992.682
5 5016434.765 5375587.513 -1992.586
5 5016434.992 5375585.422 -1992.535
5 5016435.102 5375585.280 -1992.517
91 5016434.306 5375587.571 -1992.375
91 5016434.210 5375589.835 -1992.675
91 5016434.031 5375593.137 -1993.048
13 5016461.799 5375591.634 3.086
55- 5016444.530 5375598.340 -1993.168
55 5016457.348 5375576.704 -1989.661
55 5016463.884 5375593.948 -1993.328
T105 5016440.524 5375594.803 2.988
T107 5016492.887 5375652.230 2.574
6 5016466.802 5375632.595 5.237
6.2 5016464.552 5375631.225 2.566
440 5016464.608 5375631.735 2.590
6.2 5016463.826 5375632.806 2.550
6.2 5016463.845 5375632.892 2.504
6.2 5016462.261 5375631.984 2.546
6.2 5016463.093 5375630.537 2.552
441 5016460.898 5375630.131 2.572
55 5016471.638 5375624.867 2.657
80 5016471.950 5375624.278 2.664
8.5 5016472.767 5375623.499 2.674
444 5016470.820 5375622.480 3.074
55 5016474.298 5375621.851 2.776
5 5016473.289 5375620.897 2.756
55 5016472.613 5375620.846 2.696
30 5016469.754 5375621.428 2.693
3 5016470.030 5375622.663 2.628
30 5016468.145 5375620.035 2.669
31 5016468.770 5375619.310 3.234
55 5016469.584 5375618.711 3.272
55 5016469.825 5375618.867 3.259
55 5016470.611 5375619.574 3.256
55 5016470.785 5375619.781 3.255
55 5016468.429 5375617.163 2.695
90 5016468.894 5375616.590 2.717
55 5016470.741 5375614.520 2.786
71 5016474.527 5375604.964 2.906
51 5016474.494 5375598.975 2.817
50 5016474.130 5375598.876 2.831
61 5016474.083 5375598.816 2.947
66 5016473.531 5375599.071 3.052
66 5016473.508 5375599.109 2.778
13 5016475.662 5375597.773 2.963
88 5016475.563 5375598.414 2.968
88 5016475.357 5375598.838 3.033
5 5016474.362 5375598.084 2.921
13 5016469.533 5375596.190 3.005
5 5016469.076 5375596.291 2.997
41 5016468.278 5375595.602 3.036
7 5016470.183 5375595.836 2.914
51 5016458.849 5375589.292 3.192
50 5016458.617 5375588.971 3.098
44 5016458.241 5375589.288 3.204
5 5016459.395 5375588.577 2.733
41 5016461.243 5375588.116 2.762
7.5 5016459.417 5375581.946 2.753
8.8 5016458.964 5375583.932 3.781
88 5016456.633 5375583.749 3.195
5 5016455.042 5375584.679 2.994
7 5016449.486 5375585.936 3.221
7 5016449.689 5375586.080 3.183
50 5016449.925 5375586.579 -1995.060
51 5016450.277 5375586.484 3.065
90 5016445.998 5375606.831 -1995.552
55 5016448.659 5375614.320 3.296
31.7 5016451.081 5375618.334 3.252
30.7 5016451.774 5375617.944 2.768
77 5016452.282 5375618.242 2.566
77 5016452.175 5375617.916 2.718
139 5016450.630 5375619.372 2.677
444 5016449.752 5375620.124 2.728
61- 5016450.418 5375620.516 2.599
66 5016450.909 5375621.897 2.580
66 5016452.103 5375620.483 2.546
440 5016452.024 5375622.417 2.583
133 5016453.793 5375622.759 2.542
133 5016454.293 5375624.459 2.563
133 5016454.833 5375626.034 2.552
66 5016454.556 5375627.070 5.497
66 5016453.259 5375628.528 2.561
66 5016453.259 5375628.504 2.513
6 5016458.118 5375630.199 2.553
55- 5016449.163 5375614.136 -1994.161
55- 5016447.404 5375606.262 -1989.385
55- 5016446.354 5375606.597 -1989.351
444 5016458.432 5375615.435 2.739
55 5016475.591 5375589.780 -1991.616
88 5016459.212 5375613.938 2.747
55- 5016470.954 5375625.704 -1993.265
5- 5016481.509 5375635.152 -1993.279
55- 5016493.420 5375645.864 -1992.557
55- 5016492.534 5375646.929 -1993.228
T106 5016459.744 5375624.280 2.592
9901 5016468.090 5375686.823 2.389
T107 5016492.890 5375652.236 2.574
9902 5016322.702 5375731.459 2.555
